Country Name,Country Code,Series,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Austria,AUT,"Out-of-school children, adolescents and youth of primary and secondary school age, male (number)",UIS.OFST.1T3.M.CP,22231,27220,27837,27870,24385,21720,19725,15997,16693,19194
Austria,AUT,"Out-of-school children, one year younger than official primary entry age, both sexes (number)",UIS.OFST.AGM1.CP,3783,2450,1540,1893,3189,2117,2313,785,3,164
Austria,AUT,"Out-of-school children, one year younger than official primary entry age, female (number)",UIS.OFST.AGM1.F.CP,1489,1152,454,677,1176,939,312,0,3,0
Austria,AUT,"Out-of-school children, one year younger than official primary entry age, male (number)",UIS.OFST.AGM1.M.CP,2294,1298,1086,1216,2013,1178,2001,785,0,164
Austria,AUT,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.2T3.GPIA.CP,1.12832,1.0124,1.00054,0.96203,0.94306,0.9515,0.93814,0.97029,0.95047,0.8662
Austria,AUT,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",UIS.ROFST.2T3.CP,3.32275,4.53947,4.40795,4.89072,6.09582,5.60882,5.14657,4.38602,4.59856,5.0779
Austria,AUT,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",UIS.ROFST.2T3.F.CP,5.25373,6.19676,6.11723,6.53157,5.91282,5.46601,4.97833,4.31827,4.47879,4.70447
Austria,AUT,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",UIS.ROFST.2T3.M.CP,4.57956,6.11995,6.11392,6.78935,6.26983,5.74465,5.30661,4.45048,4.7122,5.43113
Austria,AUT,"Out-of-school rate for adolescents of lower secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.2.GPIA.CP,0.92416,0.92561,0.93205,0.94011,0.92898,1.04175,1.16876,1.9478,1.72327,0.10573
Austria,AUT,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",UIS.ROFST.2,1.6947,1.92084,2.51967,3.52686,3.25781,2.87522,1.97,0.33799,0.15585,0.31221
Austria,AUT,"Out-of-school rate for adolescents of lower secondary school age, female (%)",UIS.ROFST.2.F,1.62629,1.84485,2.4289,3.41532,3.13498,2.93803,2.15617,0.65605,0.24768,0.05841
Austria,AUT,"Out-of-school rate for adolescents of lower secondary school age, male (%)",UIS.ROFST.2.M,1.75975,1.99312,2.60596,3.6329,3.37466,2.81536,1.7923,0.03425,0.06854,0.55238
Austria,AUT,"Out-of-school rate for children and adolescents of primary and lower secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.1T2.GPIA.CP,0.97891,1.04448,0.9827,0.99313,0.9996,1.02114,1.04329,1.59171,1.37406,0.26603
Austria,AUT,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",UIS.ROFST.1T2.CP,2.09982,2.11521,2.68372,2.62112,2.16745,1.78719,1.2338,0.27297,0.10147,0.17926
Austria,AUT,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",UIS.ROFST.1T2.F.CP,2.07689,2.16455,2.65971,2.61186,2.167,1.80675,1.26177,0.39174,0.12559,0.07409
Austria,AUT,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",UIS.ROFST.1T2.M.CP,2.12163,2.06828,2.70655,2.62994,2.16787,1.76856,1.20715,0.15994,0.07861,0.27851
Austria,AUT,"Out-of-school rate for children of primary school age, both sexes (%)",UIS.ROFST.1,2.54492,2.32457,2.85753,1.66857,1.02622,0.65279,0.47045,0.20606,0.04572,0.0437
Austria,AUT,"Out-of-school rate for children one year younger than official age, adjusted gender parity index (GPIA)",UIS.ROFST.AGM1.GPIA.CP,0.68242,0.93336,0.4396,0.58524,0.61449,0.83983,0.1647,,2,0
Austria,AUT,"Out-of-school rate for children one year younger than official primary entrance age, both sexes (%)",UIS.ROFST.AGM1.CP,4.7149,3.05498,1.92995,2.3817,4.02042,2.66762,2.9037,0.97824,0.00361,0.19891
Austria,AUT,"Out-of-school rate for children one year younger than official primary entrance age, female (%)",UIS.ROFST.AGM1.F.CP,3.80692,2.94712,1.16725,1.74714,3.04206,2.42987,0.80541,0,0.00744,0
Austria,AUT,"Out-of-school rate for children one year younger than official primary entrance age, male (%)",UIS.ROFST.AGM1.M.CP,5.57852,3.15754,2.65526,2.98537,4.95057,2.89328,4.89015,1.90147,0,0.38572
Austria,AUT,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.1T3.GPIA.CP,1.10961,1.03222,1.00598,0.97691,0.96312,0.94978,0.91891,0.95464,0.94339,0.87548
Austria,AUT,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",UIS.ROFST.1T3.CP,3.08803,3.86622,3.93162,3.8939,4.51312,4.04693,3.65893,3.04424,3.13299,3.4517
Austria,AUT,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",UIS.ROFST.1T3.F.CP,4.44479,5.07617,5.13031,5.05713,4.42627,3.94017,3.50061,2.97185,3.03935,3.21643
Austria,AUT,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",UIS.ROFST.1T3.M.CP,3.9576,4.91259,5.09963,5.17666,4.59575,4.14851,3.80952,3.11305,3.22172,3.6739
Austria,AUT,"Out-of-school rate for youth of upper secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.3.GPIA.CP,1.16371,1.02684,1.01698,0.96919,0.94813,0.92424,0.88847,0.9049,0.93326,0.90612
Austria,AUT,"Out-of-school rate for youth of upper secondary school age, both sexes (%)",UIS.ROFST.3.CP,4.79464,6.86537,6.08132,6.10549,8.66429,8.13002,8.12338,8.22072,8.81069,9.59278
Austria,AUT,"Out-of-school rate for youth of upper secondary school age, female (%)",UIS.ROFST.3.F.CP,8.52858,10.05861,9.38378,9.30602,8.42792,7.80198,7.63168,7.79996,8.49855,9.10775
Austria,AUT,"Out-of-school rate for youth of upper secondary school age, male (%)",UIS.ROFST.3.M.CP,7.13234,9.78867,9.22445,9.6019,8.88898,8.44146,8.5897,8.61973,9.1063,10.0514
Austria,AUT,"Out-of-school youth of upper secondary school age, both sexes (number)",UIS.OFST.3.CP,19280,27367,23789,23430,32393,29595,28888,28731,30947,33875
Austria,AUT,"Out-of-school youth of upper secondary school age, female (number)",UIS.OFST.3.F.CP,16741,19563,17901,17411,15355,13832,13210,13269,14519,15631
Austria,AUT,"Out-of-school youth of upper secondary school age, male (number)",UIS.OFST.3.M.CP,14680,19982,18487,18883,17037,15763,15678,15462,16428,18244
Austria,AUT,Percentage of enrolment in early childhood education programmes in private institutions (%),UIS.PRP.0,,,,,33.01765,34.10682,34.63541,35.52335,35.8571,35.71677
Austria,AUT,Percentage of enrolment in lower secondary education in private institutions (%),UIS.PRP.2,8.86565,8.99876,9.10527,9.24169,9.26469,9.41724,9.48206,9.7361,9.87709,10.1356
Austria,AUT,Percentage of enrolment in post-secondary non-tertiary education in private institutions (%),UIS.PRP.4,19.62867,19.43309,13.93281,13.89641,40.058,40.02977,41.74575,42.76554,42.05604,42.28357
Austria,AUT,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,28.21785,28.11847,28.50411,29.68529,27.92617,28.30299,28.83678,29.26189,29.47457,29.2847
Austria,AUT,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,5.63298,5.74029,5.80939,5.87634,5.88486,5.99181,6.14383,6.23876,6.21303,6.25854
Austria,AUT,Percentage of enrolment in secondary education in private institutions (%),SE.SEC.PRIV.ZS,9.66879,9.87671,9.48843,9.5977,9.87188,9.96436,10.133,10.38308,10.39237,10.5415
Austria,AUT,Percentage of enrolment in tertiary education in private institutions (%),SE.TER.PRIV.ZS,15.92021,15.59771,15.78501,16.27689,15.80325,16.46324,17.13905,17.65366,18.48787,20.00464
Austria,AUT,Percentage of enrolment in upper secondary education in private institutions (%),UIS.PRP.3,10.43333,10.70394,9.85289,9.92996,10.4246,10.46781,10.74025,11.0036,10.89718,10.94167
Austria,AUT,Percentage of total aid to education allocated to least developed countries (%),UIS.AIDEDUC.LOWINCOMECOUNT,,5.44122,4.95217,4.37743,6.38859,3.71909,3.69574,5.19531,5.58353,5.65086
Austria,AUT,PISA: 15-year-olds by mathematics proficiency level (%). Below Level 1,LO.PISA.MAT.0,7.79870980446244,,,5.70276720090444,,,7.81053830946845,,,7.27195157962807
Austria,AUT,PISA: 15-year-olds by mathematics proficiency level (%). Level 1,LO.PISA.MAT.1,15.4411860982808,,,12.9521613131271,,,13.9408466420865,,,13.8069258371221
Austria,AUT,PISA: 15-year-olds by mathematics proficiency level (%). Level 2,LO.PISA.MAT.2,21.2056043579717,,,21.9263868962242,,,21.2510758739605,,,20.8273253009458
Austria,AUT,PISA: 15-year-olds by mathematics proficiency level (%). Level 3,LO.PISA.MAT.3,23.0262037276651,,,24.1674158564831,,,24.646395773522,,,24.9066925589894
Austria,AUT,PISA: 15-year-olds by mathematics proficiency level (%). Level 4,LO.PISA.MAT.4,19.5784909756858,,,20.9629962697473,,,19.8881803892387,,,20.6287318350969
Austria,AUT,PISA: 15-year-olds by mathematics proficiency level (%). Level 5,LO.PISA.MAT.5,9.91092793257897,,,11.0219359270794,,,9.72609765094538,,,10.033267300188
Austria,AUT,PISA: 15-year-olds by mathematics proficiency level (%). Level 6,LO.PISA.MAT.6,3.03887710335523,,,3.26633653643442,,,2.73686536077851,,,2.52510558802975
Austria,AUT,PISA: 15-year-olds by reading proficiency level (%). Below Level 1C,LO.PISA.REA.0.B1C,0,,,0,,,0,,,0
Austria,AUT,PISA: 15-year-olds by reading proficiency level (%). Level 1A,LO.PISA.REA.1A,18,,,14,,,14,,,16
Austria,AUT,PISA: 15-year-olds by reading proficiency level (%). Level 1B,LO.PISA.REA.1B,8,,,5,,,7,,,6
Austria,AUT,PISA: 15-year-olds by reading proficiency level (%). Level 1C,LO.PISA.REA.1C,2,,,1,,,2,,,1
Austria,AUT,PISA: 15-year-olds by reading proficiency level (%). Level 2,LO.PISA.REA.2,24,,,24,,,23,,,23
Austria,AUT,PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,26,,,30,,,27,,,26
Austria,AUT,PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,17,,,21,,,20,,,19
Austria,AUT,PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,5,,,5,,,6,,,7
Austria,AUT,PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,0,,,0,,,1,,,1
Austria,AUT,PISA: 15-year-olds by science proficiency level (%). Below Level 1B,LO.PISA.SCI.0,1,,,0,,,0.495679796514244,,,0.557632478095634
Austria,AUT,PISA: 15-year-olds by science proficiency level (%). Level 1A,LO.PISA.SCI.1A,14.2673541676982,,,12.1687632172472,,,15.8297928318971,,,16.4520956579952
Austria,AUT,PISA: 15-year-olds by science proficiency level (%). Level 1B,LO.PISA.SCI.1B,6,,,3,,,4.5012650481954,,,4.84148113031412
Austria,AUT,PISA: 15-year-olds by science proficiency level (%). Level 2,LO.PISA.SCI.2,23.8422720241282,,,24.3371877055844,,,23.8922630356967,,,24.975881341359
Austria,AUT,PISA: 15-year-olds by science proficiency level (%). Level 3,LO.PISA.SCI.3,26.6078450515329,,,30.1127607769007,,,28.0616402521716,,,27.6398290143041
Austria,AUT,PISA: 15-year-olds by science proficiency level (%). Level 4,LO.PISA.SCI.4,20.5813543482052,,,21.9120741282072,,,19.4991809263363,,,19.2377130926353
Austria,AUT,PISA: 15-year-olds by science proficiency level (%). Level 5,LO.PISA.SCI.5,7.05037257395104,,,7.01147638405558,,,6.81220799581682,,,5.84071571981096
Austria,AUT,PISA: 15-year-olds by science proficiency level (%). Level 6,LO.PISA.SCI.6,0.976755269054615,,,0.842454603254008,,,0.907970113371778,,,0.454651565485659
Austria,AUT,PISA: Distribution of Mathematics Scores: 10th Percentile Score,LO.PISA.MAT.P10,369.669125462022,,,383.9617,,,370.3598,,,373.6246
Austria,AUT,PISA: Distribution of Mathematics Scores: 25th Percentile Score,LO.PISA.MAT.P25,425.491150984266,,,440.46578,,,431.0443,,,433.4107
Austria,AUT,PISA: Distribution of Mathematics Scores: 50th Percentile Score,LO.PISA.MAT.P50,495.908654967801,,,505.540743249801,,,500.7409,,,503.2416
Austria,AUT,PISA: Distribution of Mathematics Scores: 5th Percentile Score,LO.PISA.MAT.P05,337.895310796074,,,353.06902,,,336.6243,,,341.0703
Austria,AUT,PISA: Distribution of Mathematics Scores: 75th Percentile Score,LO.PISA.MAT.P75,566.357688113413,,,572.44898,,,564.4496,,,566.4084
Austria,AUT,PISA: Distribution of Mathematics Scores: 90th Percentile Score,LO.PISA.MAT.P90,620.182271381835,,,624.03022,,,617.572,,,617.6456
Austria,AUT,PISA: Distribution of Mathematics Scores: 95th Percentile Score,LO.PISA.MAT.P95,650.389468764605,,,653.77006,,,647.8784,,,646.4358
Austria,AUT,PISA: Distribution of Reading Scores: 10th Percentile Score,LO.PISA.REA.P10,334.194491910562,,,365.09616,,,346.6414,,,349.8399
Austria,AUT,PISA: Distribution of Reading Scores: 25th Percentile Score,LO.PISA.REA.P25,398.859680058171,,,426.98994,,,416.7425,,,412.7271
Austria,AUT,PISA: Distribution of Reading Scores: 50th Percentile Score,LO.PISA.REA.P50,470.283631981007,,,489.609335384385,,,490.9135,,,488.1626
Austria,AUT,PISA: Distribution of Reading Scores: 5th Percentile Score,LO.PISA.REA.P05,299.016309274167,,,329.05188,,,307.6856,,,317.9643
Austria,AUT,PISA: Distribution of Reading Scores: 75th Percentile Score,LO.PISA.REA.P75,545.215360843483,,,557.20326,,,558.5837,,,557.7239
Austria,AUT,PISA: Distribution of Reading Scores: 90th Percentile Score,LO.PISA.REA.P90,596.178491098813,,,603.4112,,,611.2293,,,612.042
Austria,AUT,PISA: Distribution of Reading Scores: 95th Percentile Score,LO.PISA.REA.P95,624.552150546312,,,629.16344,,,640.6134,,,640.9809
Austria,AUT,PISA: Distribution of Science Scores: 10th Percentile Score,LO.PISA.SCI.P10,357.802742707005,,,383.01008,,,364.5394,,,361.2022
Austria,AUT,PISA: Distribution of Science Scores: 25th Percentile Score,LO.PISA.SCI.P25,423.685192092503,,,441.51438,,,423.9922,,,419.8993
Austria,AUT,PISA: Distribution of Science Scores: 50th Percentile Score,LO.PISA.SCI.P50,494.327673185653,,,505.781247067636,,,497.8962,,,492.6303
Austria,AUT,PISA: Distribution of Science Scores: 5th Percentile Score,LO.PISA.SCI.P05,321.004995905789,,,349.79486,,,335.0623,,,332.2313
Austria,AUT,PISA: Distribution of Science Scores: 75th Percentile Score,LO.PISA.SCI.P75,569.078701976874,,,571.20478,,,565.0945,,,560.1892
Austria,AUT,PISA: Distribution of Science Scores: 90th Percentile Score,LO.PISA.SCI.P90,623.498694516971,,,623.48006,,,620.7763,,,613.5825
Austria,AUT,PISA: Distribution of Science Scores: 95th Percentile Score,LO.PISA.SCI.P95,653.13315926893,,,650.2611,,,652.3439,,,642.1057
Austria,AUT,PISA: Female 15-year-olds by mathematics proficiency level (%). Below Level 1,LO.PISA.MAT.0.FE,9.10120630056258,,,6.50953010575425,,,8.96421312289963,,,7.59007965734432
Austria,AUT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 1,LO.PISA.MAT.1.FE,15.9557451688014,,,14.6802661201336,,,15.8030398227156,,,14.073413904449
Austria,AUT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 2,LO.PISA.MAT.2.FE,22.4458970283812,,,23.5411932401649,,,23.2954706993417,,,21.5823211778834
Austria,AUT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 3,LO.PISA.MAT.3.FE,23.4509368557025,,,24.8938421714318,,,25.7004968001869,,,27.2825682156296
Austria,AUT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 4,LO.PISA.MAT.4.FE,19.1571810255802,,,19.7781983268925,,,18.115113995823,,,20.259695225672
Austria,AUT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 5,LO.PISA.MAT.5.FE,8.05901227306427,,,8.76513473821942,,,6.73395898427513,,,7.83558910283755
Austria,AUT,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 6,LO.PISA.MAT.6.FE,1.83002134790801,,,1.83183529740351,,,1.38770657475804,,,1.37633271618405
Austria,AUT,PISA: Female 15-year-olds by reading proficiency level (%). Below Level 1C,LO.PISA.REA.0.B1C.FE,0,,,0,,,0,,,0
Austria,AUT,PISA: Female 15-year-olds by reading proficiency level (%). Level 1A,LO.PISA.REA.1A.FE,7,,,5,,,7,,,7
Austria,AUT,PISA: Female 15-year-olds by reading proficiency level (%). Level 1B,LO.PISA.REA.1B.FE,3,,,1,,,2,,,2
Austria,AUT,PISA: Female 15-year-olds by reading proficiency level (%). Level 1C,LO.PISA.REA.1C.FE,0,,,0,,,1,,,0
Austria,AUT,PISA: Female 15-year-olds by reading proficiency level (%). Level 2,LO.PISA.REA.2.FE,12,,,12,,,11,,,11
Austria,AUT,PISA: Female 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3.FE,15,,,16,,,14,,,14
Austria,AUT,PISA: Female 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4.FE,11,,,13,,,11,,,11
Austria,AUT,PISA: Female 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5.FE,3,,,3,,,4,,,4
Austria,AUT,PISA: Female 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6.FE,0,,,0,,,0,,,0
Austria,AUT,PISA: Female 15-year-olds by science proficiency level (%). Below Level 1B,LO.PISA.SCI.0.FE,1,,,1,,,0.540923369044915,,,0.515187623250254
Austria,AUT,PISA: Female 15-year-olds by science proficiency level (%). Level 1A,LO.PISA.SCI.1A.FE,13.5324753375339,,,11.5811792473739,,,16.9648617592129,,,15.6268211283079
Austria,AUT,PISA: Female 15-year-olds by science proficiency level (%). Level 1B,LO.PISA.SCI.1B.FE,6,,,3,,,4.93675755036013,,,4.4385223827943
Austria,AUT,PISA: Female 15-year-olds by science proficiency level (%). Level 2,LO.PISA.SCI.2.FE,25.2867963971438,,,25.4706390847711,,,25.5342961237708,,,26.0618662743362
Austria,AUT,PISA: Female 15-year-olds by science proficiency level (%). Level 3,LO.PISA.SCI.3.FE,28.3337109589687,,,32.1617048550728,,,29.3900977185092,,,29.7924232181307
Austria,AUT,PISA: Female 15-year-olds by science proficiency level (%). Level 4,LO.PISA.SCI.4.FE,19.8784623881237,,,20.9872845696249,,,17.346635909428,,,18.692040041059
Austria,AUT,PISA: Female 15-year-olds by science proficiency level (%). Level 5,LO.PISA.SCI.5.FE,5.54667451391414,,,5.66436096889345,,,4.76839951827581,,,4.65299398162703
Austria,AUT,PISA: Female 15-year-olds by science proficiency level (%). Level 6,LO.PISA.SCI.6.FE,0.640848844023589,,,0.351330433914169,,,0.518028051398257,,,0.220145350494714
